,dataset,subfolder,bh_mass,closest_image_separation,deflector_redshift,eddington_ratio,inclination_angle,kappa_0,kappa_1,kappa_star_0,kappa_star_1,num_images,observer_frame_sf,observer_frame_tau,shear_0,shear_1,source_redshift,time_delays_0,time_delays_1,true_magnitudes_0,true_magnitudes_1,true_magnitudes_2,true_magnitudes_3,true_magnitudes_4,true_magnitudes_5,ID,deflector_mass_theta_E,deflector_mass_gamma,deflector_mass_center_x,deflector_mass_center_y,deflector_mass_e1,deflector_mass_e2,deflector_mass_gamma1,deflector_mass_gamma2,deflector_mass_ra_0,deflector_mass_dec_0,deflector_mass_kappa,ps_u_mag_true,deflector_light_u_magnitude,deflector_light_u_R_sersic,deflector_light_u_n_sersic,deflector_light_u_e1,deflector_light_u_e2,deflector_light_u_center_x,deflector_light_u_center_y,point_source_light_u_ra_image_0,point_source_light_u_ra_image_1,point_source_light_u_dec_image_0,point_source_light_u_dec_image_1,point_source_light_u_magnitude_0,point_source_light_u_magnitude_1,extended_source_light_u_magnitude,extended_source_light_u_R_sersic,extended_source_light_u_n_sersic,extended_source_light_u_e1,extended_source_light_u_e2,extended_source_light_u_center_x,extended_source_light_u_center_y,ps_g_mag_true,deflector_light_g_magnitude,deflector_light_g_R_sersic,deflector_light_g_n_sersic,deflector_light_g_e1,deflector_light_g_e2,deflector_light_g_center_x,deflector_light_g_center_y,point_source_light_g_ra_image_0,point_source_light_g_ra_image_1,point_source_light_g_dec_image_0,point_source_light_g_dec_image_1,point_source_light_g_magnitude_0,point_source_light_g_magnitude_1,extended_source_light_g_magnitude,extended_source_light_g_R_sersic,extended_source_light_g_n_sersic,extended_source_light_g_e1,extended_source_light_g_e2,extended_source_light_g_center_x,extended_source_light_g_center_y,ps_r_mag_true,deflector_light_r_magnitude,deflector_light_r_R_sersic,deflector_light_r_n_sersic,deflector_light_r_e1,deflector_light_r_e2,deflector_light_r_center_x,deflector_light_r_center_y,point_source_light_r_ra_image_0,point_source_light_r_ra_image_1,point_source_light_r_dec_image_0,point_source_light_r_dec_image_1,point_source_light_r_magnitude_0,point_source_light_r_magnitude_1,extended_source_light_r_magnitude,extended_source_light_r_R_sersic,extended_source_light_r_n_sersic,extended_source_light_r_e1,extended_source_light_r_e2,extended_source_light_r_center_x,extended_source_light_r_center_y,ps_i_mag_true,deflector_light_i_magnitude,deflector_light_i_R_sersic,deflector_light_i_n_sersic,deflector_light_i_e1,deflector_light_i_e2,deflector_light_i_center_x,deflector_light_i_center_y,point_source_light_i_ra_image_0,point_source_light_i_ra_image_1,point_source_light_i_dec_image_0,point_source_light_i_dec_image_1,point_source_light_i_magnitude_0,point_source_light_i_magnitude_1,extended_source_light_i_magnitude,extended_source_light_i_R_sersic,extended_source_light_i_n_sersic,extended_source_light_i_e1,extended_source_light_i_e2,extended_source_light_i_center_x,extended_source_light_i_center_y,ps_z_mag_true,deflector_light_z_magnitude,deflector_light_z_R_sersic,deflector_light_z_n_sersic,deflector_light_z_e1,deflector_light_z_e2,deflector_light_z_center_x,deflector_light_z_center_y,point_source_light_z_ra_image_0,point_source_light_z_ra_image_1,point_source_light_z_dec_image_0,point_source_light_z_dec_image_1,point_source_light_z_magnitude_0,point_source_light_z_magnitude_1,extended_source_light_z_magnitude,extended_source_light_z_R_sersic,extended_source_light_z_n_sersic,extended_source_light_z_e1,extended_source_light_z_e2,extended_source_light_z_center_x,extended_source_light_z_center_y,ps_y_mag_true,deflector_light_y_magnitude,deflector_light_y_R_sersic,deflector_light_y_n_sersic,deflector_light_y_e1,deflector_light_y_e2,deflector_light_y_center_x,deflector_light_y_center_y,point_source_light_y_ra_image_0,point_source_light_y_ra_image_1,point_source_light_y_dec_image_0,point_source_light_y_dec_image_1,point_source_light_y_magnitude_0,point_source_light_y_magnitude_1,extended_source_light_y_magnitude,extended_source_light_y_R_sersic,extended_source_light_y_n_sersic,extended_source_light_y_e1,extended_source_light_y_e2,extended_source_light_y_center_x,extended_source_light_y_center_y,velocity_dispersion,point_source_redshift,image_0_arrival_time,point_source_magnification_0,image_1_arrival_time,point_source_magnification_1,num_ps_images,micro_kappa_star_0,micro_kappa_star_1,micro_kappa_tot_0,micro_kappa_tot_1,micro_shear_0,micro_shear_1,micro_shear_angle_0,micro_shear_angle_1,point_source_arrival_time_0,point_source_arrival_time_1,external_shear,extended_source_unlensed_position_ra,extended_source_unlensed_position_dec,point_source_unlensed_position_ra,point_source_unlensed_position_dec,extended_unlensed_mag,extended_magnification,black_hole_mass_exponent,black_hole_spin,i2,i3,deflector_mass_phi,deflector_mass_q,deflector_light_phi,deflector_light_q,deflector_stellar_mass,lens_obj,M_u,M_g,M_r,M_i,M_z,M_y,point_source_light_u_ra_image_2,point_source_light_u_ra_image_3,point_source_light_u_dec_image_2,point_source_light_u_dec_image_3,point_source_light_u_magnitude_2,point_source_light_u_magnitude_3,point_source_light_g_ra_image_2,point_source_light_g_ra_image_3,point_source_light_g_dec_image_2,point_source_light_g_dec_image_3,point_source_light_g_magnitude_2,point_source_light_g_magnitude_3,point_source_light_r_ra_image_2,point_source_light_r_ra_image_3,point_source_light_r_dec_image_2,point_source_light_r_dec_image_3,point_source_light_r_magnitude_2,point_source_light_r_magnitude_3,point_source_light_i_ra_image_2,point_source_light_i_ra_image_3,point_source_light_i_dec_image_2,point_source_light_i_dec_image_3,point_source_light_i_magnitude_2,point_source_light_i_magnitude_3,point_source_light_z_ra_image_2,point_source_light_z_ra_image_3,point_source_light_z_dec_image_2,point_source_light_z_dec_image_3,point_source_light_z_magnitude_2,point_source_light_z_magnitude_3,point_source_light_y_ra_image_2,point_source_light_y_ra_image_3,point_source_light_y_dec_image_2,point_source_light_y_dec_image_3,point_source_light_y_magnitude_2,point_source_light_y_magnitude_3,image_2_arrival_time,point_source_magnification_2,image_3_arrival_time,point_source_magnification_3,micro_kappa_star_2,micro_kappa_star_3,micro_kappa_tot_2,micro_kappa_tot_3,micro_shear_2,micro_shear_3,micro_shear_angle_2,micro_shear_angle_3,point_source_arrival_time_2,point_source_arrival_time_3,max_delay,tau,sf,log_sf,log_tau,point_source_light_u_ra_image_4,point_source_light_u_dec_image_4,point_source_light_u_magnitude_4,point_source_light_g_ra_image_4,point_source_light_g_dec_image_4,point_source_light_g_magnitude_4,point_source_light_r_ra_image_4,point_source_light_r_dec_image_4,point_source_light_r_magnitude_4,point_source_light_i_ra_image_4,point_source_light_i_dec_image_4,point_source_light_i_magnitude_4,point_source_light_z_ra_image_4,point_source_light_z_dec_image_4,point_source_light_z_magnitude_4,point_source_light_y_ra_image_4,point_source_light_y_dec_image_4,point_source_light_y_magnitude_4,image_4_arrival_time,point_source_magnification_4,micro_kappa_star_4,micro_kappa_tot_4,micro_shear_4,micro_shear_angle_4,point_source_arrival_time_4,AB_true,AC_true,AD_true,BC_true,BD_true,CD_true,u_median,u_uncertainty,u_cov_matrix,g_median,g_cov_matrix,g_uncertainty,r_median,r_cov_matrix,r_uncertainty,i_median,i_cov_matrix,i_uncertainty,z_median,z_cov_matrix,z_uncertainty,y_median,y_cov_matrix,y_uncertainty,bands_attempted,bands_informative,joint_median,joint_cov_matrix,joint_uncertainty,kappa_2,kappa_3,kappa_star_2,kappa_star_3,shear_2,shear_3,time_delays_2,time_delays_3
0,deblcdouble653,06062026,7.660871981832715,1.5893306750815084,0.6466130902357368,0.1595635511869529,1.2666038075282071,0.2510358242344214,0.5593138440098451,0.0249963646692651,0.0819768845806648,2,-0.2899201132271642,2.046707875985557,0.3887526645968616,0.7232674635250431,3.272536012946547,0.0,38.74172965532287,27.673356752439144,25.820330217582708,25.164938200787173,24.91235213209908,24.779646147177125,24.633657785701985,GAL-QSO-LENS_0.0123_-0.0295,0.8423225446751768,2.113862887737457,0.0123262350546133,-0.0294697606747279,-0.2375205684325171,-0.0383080756588392,-0.0232879526531367,-0.0007534544828544,0.0,0.0,-0.022210856868624,27.673356752439144,23.400769458602483,0.585340408835416,4.0,-0.1252085717667578,-0.079406639421293,0.0123262350546133,-0.0294697606747279,1.0023516462825557,-0.3603741044362403,0.2535629701447935,-0.5643309857461505,26.70483618702653,26.4660545161736,28.175698361345983,0.2670635837186202,1.0,0.0142641957898365,0.2917995699640492,0.2108887353053363,0.0571813534404774,25.820330217582708,22.49772223842901,0.585340408835416,4.0,-0.1252085717667578,-0.079406639421293,0.0123262350546133,-0.0294697606747279,1.0023516462825557,-0.3603741044362403,0.2535629701447935,-0.5643309857461505,24.851809652170093,24.61302798131716,25.905489576890258,0.2670635837186202,1.0,0.0142641957898365,0.2917995699640492,0.2108887353053363,0.0571813534404774,25.164938200787173,21.26804960315868,0.585340408835416,4.0,-0.1252085717667578,-0.079406639421293,0.0123262350546133,-0.0294697606747279,1.0023516462825557,-0.3603741044362403,0.2535629701447935,-0.5643309857461505,24.19641763537456,23.95763596452162,25.720269568073885,0.2670635837186202,1.0,0.0142641957898365,0.2917995699640492,0.2108887353053363,0.0571813534404774,24.91235213209908,20.27464368399543,0.585340408835416,4.0,-0.1252085717667578,-0.079406639421293,0.0123262350546133,-0.0294697606747279,1.0023516462825557,-0.3603741044362403,0.2535629701447935,-0.5643309857461505,23.94383156668646,23.70504989583352,25.64910640479715,0.2670635837186202,1.0,0.0142641957898365,0.2917995699640492,0.2108887353053363,0.0571813534404774,24.779646147177125,19.925436448771364,0.585340408835416,4.0,-0.1252085717667578,-0.079406639421293,0.0123262350546133,-0.0294697606747279,1.0023516462825557,-0.3603741044362403,0.2535629701447935,-0.5643309857461505,23.81112558176451,23.57234391091157,25.592155372716736,0.2670635837186202,1.0,0.0142641957898365,0.2917995699640492,0.2108887353053363,0.0571813534404774,24.633657785701985,19.65575641105839,0.585340408835416,4.0,-0.1252085717667578,-0.079406639421293,0.0123262350546133,-0.0294697606747279,1.0023516462825557,-0.3603741044362403,0.2535629701447935,-0.5643309857461505,23.66513722028937,23.42635554943643,25.57038937422229,0.2670635837186202,1.0,0.0142641957898365,0.2917995699640492,0.2108887353053363,0.0571813534404774,212.87862797485624,3.272536012946547,-65.57502682682947,2.440103378074426,-26.833297171506604,-3.040331187635452,2.0,0.0249963646692651,0.0819768845806648,0.2510358242344214,0.5593138440098451,0.3887526645968616,0.7232674635250431,-2.6263314921893164,-1.2785358218149334,0.0,38.74172965532287,0.0233001380346227,0.2108887353053363,0.0571813534404774,0.2108887353053363,0.0571813534404774,25.64910640479715,5.988312413390921,7.660871981832715,0.6461376626182601,23.70504989583352,23.70504989583352,-1.4908432396682103,0.6121362123614242,-1.2882042862830847,0.7417577543653905,307344417346.5301,<slsim.Lenses.lens.Lens object at 0x7fe6f9556a50>,-18.647717900274827,-20.500744435131264,-21.1561364519268,-21.40872252061489,-21.54142850553685,-21.687416867011983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74172965532287,,,-0.2899201132271642,2.046707875985557,,,,,,,,,,,,,,,,,,,,,,,,,,38.74172965532287,,,,,,,,,44.37120395498457,79.48622521713402,8.91550476513439,44.431939259256644,43.650623470606796,6.606861847398264,46.479386655177656,7.360024541661635,2.7129365163345853,52.69422794019612,87.87630973061648,9.374236487875505,38.56751744426528,54.10131620904109,7.355359692703076,"['g', 'r', 'i', 'z', 'y']","['g', 'r', 'i', 'z', 'y']",[45.73917606],[[4.96962173]],2.229264841535516,,,,,,,,
1,deblcquad134,06062026,7.478397975127096,0.7958522758634912,0.6148298755228511,0.6373450896280208,80.42177786521549,0.3293513271181328,0.503797473177744,0.0181846242044739,0.0586898970730096,4,-0.4493383255092539,2.235275820214897,0.1248989225936611,0.1874068393830045,2.4509444558520848,0.0,49.760714101875756,24.480413644641,23.65479912008831,23.39923219655616,23.23816446417956,22.97069593274501,22.72672606667712,GAL-QSO-LENS_-0.0092_0.0554,0.9716296484456096,1.7361853927920683,-0.0092402703634775,0.0553565109941625,-0.170784638577908,-0.3263695364403955,0.035391434365074,-0.0096245631389645,0.0,0.0,-0.0346811019291683,24.480413644641,23.687572675704107,0.771271167558867,4.0,-0.2014803381919324,-0.1362376832315238,-0.0092402703634775,0.0553565109941625,1.2388321470329997,-0.7480901025529255,0.6883259960462872,-0.307000637268476,23.574562927387657,22.791611721806827,27.584402638169227,0.375773052416421,1.0,-0.0651958770456885,-0.1926262818363339,0.1791632122792964,0.1645547078157258,23.65479912008831,22.425973216708424,0.771271167558867,4.0,-0.2014803381919324,-0.1362376832315238,-0.0092402703634775,0.0553565109941625,1.2388321470329997,-0.7480901025529255,0.6883259960462872,-0.307000637268476,22.74894840283497,21.965997197254136,26.439325295265885,0.375773052416421,1.0,-0.0651958770456885,-0.1926262818363339,0.1791632122792964,0.1645547078157258,23.39923219655616,21.049402066394205,0.771271167558867,4.0,-0.2014803381919324,-0.1362376832315238,-0.0092402703634775,0.0553565109941625,1.2388321470329997,-0.7480901025529255,0.6883259960462872,-0.307000637268476,22.493381479302816,21.710430273721983,25.77026880715033,0.375773052416421,1.0,-0.0651958770456885,-0.1926262818363339,0.1791632122792964,0.1645547078157258,23.23816446417956,19.969494305677348,0.771271167558867,4.0,-0.2014803381919324,-0.1362376832315238,-0.0092402703634775,0.0553565109941625,1.2388321470329997,-0.7480901025529255,0.6883259960462872,-0.307000637268476,22.33231374692621,21.54936254134539,25.331095146673743,0.375773052416421,1.0,-0.0651958770456885,-0.1926262818363339,0.1791632122792964,0.1645547078157258,22.97069593274501,19.59290056455085,0.771271167558867,4.0,-0.2014803381919324,-0.1362376832315238,-0.0092402703634775,0.0553565109941625,1.2388321470329997,-0.7480901025529255,0.6883259960462872,-0.307000637268476,22.064845215491665,21.28189400991084,25.01145143191041,0.375773052416421,1.0,-0.0651958770456885,-0.1926262818363339,0.1791632122792964,0.1645547078157258,22.72672606667712,19.31220554048409,0.771271167558867,4.0,-0.2014803381919324,-0.1362376832315238,-0.0092402703634775,0.0553565109941625,1.2388321470329997,-0.7480901025529255,0.6883259960462872,-0.307000637268476,21.820875349423776,21.037924143842947,24.62126869812762,0.375773052416421,1.0,-0.0651958770456885,-0.1926262818363339,0.1791632122792964,0.1645547078157258,235.06575557812687,2.4509444558520848,-64.29541862573245,2.303245794737596,-14.534704523856696,4.737189621516065,4.0,0.0181846242044739,0.0586898970730096,0.3293513271181328,0.503797473177744,0.1248989225936611,0.1874068393830045,-1.985716343589932,-2.116733365946022,0.0,49.76071410187576,0.0366767752403787,0.1791632122792964,0.1645547078157258,0.1791632122792964,0.1645547078157258,25.331095146673743,6.41882503848142,7.478397975127096,0.9951098560150488,21.54936254134539,22.47881159587316,-1.0264493980734464,0.4616103736390641,-1.2735151850456092,0.6087282166334148,425290023544.2777,<slsim.Lenses.lens.Lens object at 0x7fad500a6410>,-21.21621920291213,-22.04183372746482,-22.29740065099697,-22.458468383373567,-22.72593691480812,-22.96990678087601,-0.497746231530884,0.0523297010546063,0.4484520688877717,-0.5505694457476568,23.7210607763346,23.68876226988696,-0.497746231530884,0.0523297010546063,0.4484520688877717,-0.5505694457476568,22.8954462517819,22.863147745334263,-0.497746231530884,0.0523297010546063,0.4484520688877717,-0.5505694457476568,22.63987932824975,22.60758082180212,-0.497746231530884,0.0523297010546063,0.4484520688877717,-0.5505694457476568,22.47881159587316,22.446513089425515,-0.497746231530884,0.0523297010546063,0.4484520688877717,-0.5505694457476568,22.2113430644386,22.179044557990963,-0.497746231530884,0.0523297010546063,0.4484520688877717,-0.5505694457476568,21.967373198370712,21.93507469192308,-8.502651526906693,-2.012524366779577,-8.334288618905482,-2.0732923722592416,0.1687612020223898,0.2450740154412737,0.981378271169744,0.9442388789933788,0.7051490356929399,0.6967308978592021,1.632582988481072,0.3080652751634088,55.79276709882576,55.96113000682697,49.76071410187576,1.6248628228358806,-0.5113950706800418,-0.4493383255092539,2.235275820214897,,,,,,,,,,,,,,,,,,,,,,,,,,49.760714101875756,55.79276709882576,55.96113000682697,6.032052996950007,6.200415904951214,0.1683629080012068,,,,,,,[48.36828122 55.53459349 50.50820887  7.33682009  2.25402729 -5.45320577],"[[ 10.63410436   7.35379372   6.63059624  -2.62880055  -2.90470595
   -0.13490471]
 [  7.35379372  20.6393597    3.87277081  12.03306489  -2.57008842
  -14.76731636]
 [  6.63059624   3.87277081  18.54225038  -2.43184764  10.87438373
   13.3347013 ]
 [ -2.62880055  12.03306489  -2.43184764  14.95879269   0.35394579
  -13.8171145 ]
 [ -2.90470595  -2.57008842  10.87438373   0.35394579  14.78895121
   13.57551685]
 [ -0.13490471 -14.76731636  13.3347013  -13.8171145   13.57551685
   30.2719012 ]]",1.657662918697983,[46.90413977 55.17306933 54.49373913  9.87396403  6.74203826 -3.47329617],"[[ 11.41846845   5.44355069   6.85118463  -3.34616146  -2.96828301
    1.61615696]
 [  5.44355069  25.42026442   2.18328683  14.04181269  -3.36493376
  -18.76139648]
 [  6.85118463   2.18328683  23.45595344  -4.39463047  13.38220852
   17.85807221]
 [ -3.34616146  14.04181269  -4.39463047  18.39917847  -0.77366963
  -17.3441093 ]
 [ -2.96828301  -3.36493376  13.38220852  -0.77366963  17.5694589
   15.50594715]
 [  1.61615696 -18.76139648  17.85807221 -17.3441093   15.50594715
   41.10756287]]",1.8102910693535323,[40.0505727  42.46284589 49.11272732  0.82056661  8.67861535  7.62944356],"[[ 25.91292347  16.31369792  19.01424185  -4.05781153  -2.33333273
    2.56996635]
 [ 16.31369792  46.05546063  11.63326441  17.48929352  -4.51900516
  -24.5398989 ]
 [ 19.01424185  11.63326441  57.61912487  -5.60745335  23.92823618
   30.35391702]
 [ -4.05781153  17.48929352  -5.60745335  23.20501273  -1.43329815
  -22.75989034]
 [ -2.33333273  -4.51900516  23.92823618  -1.43329815  29.65883117
   27.24689702]
 [  2.56996635 -24.5398989   30.35391702 -22.75989034  27.24689702
   63.62107496]]",2.424015906908539,,,,"['u', 'g', 'r', 'i', 'z', 'y']","['r', 'i', 'z']",[46.3651203  52.62486538 52.08046668  6.55671672  5.36820325 -1.59939145],"[[ 4.44444711  2.8806435   2.88572172 -1.09965131 -1.0336608   0.21907092]
 [ 2.8806435   8.64976156  1.46744238  4.78475644 -1.12465996 -6.09811986]
 [ 2.88572172  1.46744238  8.544993   -1.25779923  4.77875042  6.06861689]
 [-1.09965131  4.78475644 -1.25779923  6.06700477 -0.10165908 -5.76512834]
 [-1.0336608  -1.12465996  4.77875042 -0.10165908  6.26856221  5.78832973]
 [ 0.21907092 -6.09811986  6.06861689 -5.76512834  5.78832973 13.41408385]]",1.0805045711193833,0.981378271169744,0.9442388789933788,0.1687612020223898,0.2450740154412737,0.7051490356929399,0.6967308978592021,55.79276709882576,55.96113000682697
2,deblcdouble91,06062026,7.848340586310767,0.536035446523038,1.063871992079607,0.2437424223690669,43.94672530836917,0.3104645542973725,0.9000221706310658,0.0287788528935669,0.1682860441264426,2,-0.6127948535637288,2.193310351758164,0.342485222830566,0.960264995755986,2.1157092922446066,0.0,18.05607281685047,23.72459211945243,23.547213805100583,23.236695849071243,22.939993149557377,22.649894674310204,22.64669659266365,GAL-QSO-LENS_-0.0357_-0.0287,0.277570565729602,2.0176516892254104,-0.0356900144259436,-0.028720311285088,-0.0534441816508548,-0.0484922885939601,-0.0046088779129942,0.0218041414488992,0.0,0.0,-0.0381379290879204,23.72459211945243,25.540617976460712,0.2950712638427793,4.0,-0.0995472016629047,-0.02742414919658,-0.0356900144259436,-0.028720311285088,-0.1865356131941984,-0.0155774578724069,-0.3858938164977449,0.1221488087396686,22.6097939263004,23.62471408546324,25.474977881457075,0.2808437399479228,1.0,0.03869265205763,0.1462823576257548,-0.0668615069318782,-0.1461406337029461,23.547213805100583,25.27160699287424,0.2950712638427793,4.0,-0.0995472016629047,-0.02742414919658,-0.0356900144259436,-0.028720311285088,-0.1865356131941984,-0.0155774578724069,-0.3858938164977449,0.1221488087396686,22.43241561194856,23.44733577111139,25.31855703849286,0.2808437399479228,1.0,0.03869265205763,0.1462823576257548,-0.0668615069318782,-0.1461406337029461,23.236695849071243,24.38091804091908,0.2950712638427793,4.0,-0.0995472016629047,-0.02742414919658,-0.0356900144259436,-0.028720311285088,-0.1865356131941984,-0.0155774578724069,-0.3858938164977449,0.1221488087396686,22.121897655919213,23.13681781508205,25.18883579514088,0.2808437399479228,1.0,0.03869265205763,0.1462823576257548,-0.0668615069318782,-0.1461406337029461,22.939993149557377,23.5340276145042,0.2950712638427793,4.0,-0.0995472016629047,-0.02742414919658,-0.0356900144259436,-0.028720311285088,-0.1865356131941984,-0.0155774578724069,-0.3858938164977449,0.1221488087396686,21.825194956405348,22.840115115568185,25.16555948458775,0.2808437399479228,1.0,0.03869265205763,0.1462823576257548,-0.0668615069318782,-0.1461406337029461,22.649894674310204,22.63298497106416,0.2950712638427793,4.0,-0.0995472016629047,-0.02742414919658,-0.0356900144259436,-0.028720311285088,-0.1865356131941984,-0.0155774578724069,-0.3858938164977449,0.1221488087396686,21.53509648115817,22.55001664032101,25.03583175985292,0.2808437399479228,1.0,0.03869265205763,0.1462823576257548,-0.0668615069318782,-0.1461406337029461,22.64669659266365,22.157068290552328,0.2950712638427793,4.0,-0.0995472016629047,-0.02742414919658,-0.0356900144259436,-0.028720311285088,-0.1865356131941984,-0.0155774578724069,-0.3858938164977449,0.1221488087396686,21.53189839951162,22.546818558674456,24.849264184486938,0.2808437399479228,1.0,0.03869265205763,0.1462823576257548,-0.0668615069318782,-0.1461406337029461,165.10819628424505,2.1157092922446066,-19.499440840087203,2.792024836623707,-1.443368023236732,-1.096355030350448,2.0,0.0287788528935669,0.1682860441264426,0.3104645542973725,0.9000221706310658,0.342485222830566,0.960264995755986,-0.7662081449234153,-0.2457908681847876,0.0,18.05607281685047,0.0222859224610625,-0.0668615069318782,-0.1461406337029461,-0.0668615069318782,-0.1461406337029461,25.16555948458775,2.5050547950954827,7.848340586310767,0.6557824893118372,22.840115115568185,22.840115115568185,-1.202367279750982,0.8653845813896542,-1.4363859860170156,0.8128164577840303,134818790318.89977,<slsim.Lenses.lens.Lens object at 0x7fad5da82f10>,-21.55552053920927,-21.73289885356112,-22.043416809590457,-22.340119509104323,-22.630217984351496,-22.63341606599805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05607281685047,2.225731113505644,-0.4484046760883594,-0.6127948535637288,2.193310351758164,,,,,,,,,,,,,,,,,,,,,,,,,,18.05607281685047,,,,,,,,,,,,20.44470514551889,41.55953306251629,6.446668369205623,25.210895657525608,24.74322467709644,4.974256193351569,20.77532297601864,21.68414614700285,4.656623900102181,,,,"['u', 'g', 'r', 'i', 'z', 'y']","['r', 'i', 'z']",[22.32431702],[[9.04211342]],3.007010711584773,,,,,,,,
3,deblcdouble98,06062026,6.237018386666794,1.5356535118075079,0.3525673780128042,0.6451918940199863,84.24554078588324,0.3891209719634528,0.9256552202873468,0.0164390453818634,0.1155966982479873,2,-0.2912828574888785,2.126334924330127,0.2910447295837113,0.7123031153787379,1.3084145718831677,0.0,26.63121231318642,25.655906476344324,25.418414572616385,24.87150518725653,24.713127720954937,24.67865570276685,24.652222849971142,GAL-QSO-LENS_-0.0376_0.0123,0.7816190320678552,1.870207441696951,-0.037635703207098,0.0122617980764336,0.0407376891653336,0.1068629107942469,-0.0042617060037124,0.0067439167001614,0.0,0.0,-0.0024260818227366,25.655906476344324,21.662227323423643,0.6375472905867493,4.0,0.1602880918446466,0.0441379853123224,-0.037635703207098,0.0122617980764336,-0.1405546940157722,-0.1636104826882994,1.119305841767258,-0.4161745843324757,24.30614363062865,24.907338229557823,25.91109924015555,0.1101206133659238,1.0,-0.002199272783202,0.1053719833764066,-0.0162194023633033,0.2912485487232459,25.418414572616385,20.475254222753023,0.6375472905867493,4.0,0.1602880918446466,0.0441379853123224,-0.037635703207098,0.0122617980764336,-0.1405546940157722,-0.1636104826882994,1.119305841767258,-0.4161745843324757,24.068651726900715,24.669846325829887,25.683521270002352,0.1101206133659238,1.0,-0.002199272783202,0.1053719833764066,-0.0162194023633033,0.2912485487232459,24.87150518725653,19.184587970010675,0.6375472905867493,4.0,0.1602880918446466,0.0441379853123224,-0.037635703207098,0.0122617980764336,-0.1405546940157722,-0.1636104826882994,1.119305841767258,-0.4161745843324757,23.52174234154086,24.12293694047004,25.459486250041152,0.1101206133659238,1.0,-0.002199272783202,0.1053719833764066,-0.0162194023633033,0.2912485487232459,24.713127720954937,18.67413237474561,0.6375472905867493,4.0,0.1602880918446466,0.0441379853123224,-0.037635703207098,0.0122617980764336,-0.1405546940157722,-0.1636104826882994,1.119305841767258,-0.4161745843324757,23.363364875239267,23.96455947416844,25.23067079165361,0.1101206133659238,1.0,-0.002199272783202,0.1053719833764066,-0.0162194023633033,0.2912485487232459,24.67865570276685,18.36799426564477,0.6375472905867493,4.0,0.1602880918446466,0.0441379853123224,-0.037635703207098,0.0122617980764336,-0.1405546940157722,-0.1636104826882994,1.119305841767258,-0.4161745843324757,23.32889285705118,23.93008745598035,24.953104861386542,0.1101206133659238,1.0,-0.002199272783202,0.1053719833764066,-0.0162194023633033,0.2912485487232459,24.652222849971142,18.21810788276948,0.6375472905867493,4.0,0.1602880918446466,0.0441379853123224,-0.037635703207098,0.0122617980764336,-0.1405546940157722,-0.1636104826882994,1.119305841767258,-0.4161745843324757,23.30246000425548,23.90365460318465,24.6091484087028,0.1101206133659238,1.0,-0.002199272783202,0.1053719833764066,-0.0162194023633033,0.2912485487232459,203.7066625736248,1.3084145718831677,-28.01113298276845,3.466611219751476,-1.379920669582032,-1.992632909708832,2.0,0.0164390453818634,0.1155966982479873,0.3891209719634528,0.9256552202873468,0.2910447295837113,0.7123031153787379,0.1885323091256099,-0.5914110664595181,0.0,26.63121231318642,0.0079776281262537,-0.0162194023633033,0.2912485487232459,-0.0162194023633033,0.2912485487232459,25.23067079165361,6.518088703912362,6.237018386666794,0.853973720242417,23.96455947416844,23.96455947416844,0.6032942530558023,0.794744881982513,0.1343534975048668,0.7148921121421608,271002922569.05048,<slsim.Lenses.lens.Lens object at 0x7fad500e3090>,-18.4279687947533,-18.66546069848124,-19.21237008384109,-19.37074755014269,-19.40521956833077,-19.43165242112648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63121231318642,2.335095963764733,-0.2669823623165172,-0.2912828574888785,2.126334924330127,,,,,,,,,,,,,,,,,,,,,,,,,,26.63121231318642,,,,,,6.777965018416529,9.079731120019918,82.44151721185816,31.885058387307634,55.19170217375124,7.429111802480243,15.709666288879747,16.12500739534101,4.0155955218797885,8.537379376697194,33.96326783765256,5.827801286733493,20.949926722185534,33.398810212652144,5.779170374080707,36.445981921440975,83.39763863496036,9.132230758963571,"['u', 'g', 'r', 'i', 'z', 'y']","['u', 'g', 'r', 'i', 'z', 'y']",[18.02635962],[[6.11099549]],2.472042776809582,,,,,,,,
